0.690084,0,0.357143,0.357143,0,0.014286,0.357143
0.692493,0,0.357143,0.357143,0,0.014286,0.357143
0.697535,0,0,0,0,0,0
0.700672,0,0,0,0,0,0
0.70409,0,0,0,0,0,0
0.706667,0,0,0,0,0,0
0.707171,0,0,0,0,0,0
0.706331,0,0,0,0,0,0
0.705658,0,0,0,0,0,0
0.705994,0,0,0,0,0,0
0.705266,0,0,0,0,0,0
0.703978,0,0,0,0,0,0
0.702633,0,0,0,0,0,0
0.701232,0,0,0,0,0,0
0.702073,0,0,0,0,0,0
0.704818,0,0,0,0,0,0
0.706667,0,0,0,0,0,0
0.707283,0,0,0,0,0,0
0.707451,0,0,0,0,0,0
0.708515,0,0,0,0,0,0
0.708011,0,0,0,0,0,0
0.706387,0,0,0,0,0,0
0.70577,0,0,0,0,0,0
0.706611,0,0,0,0,0,0
0.701905,0,0,0,0,0,0
0.691204,0,0.471429,0.557143,0.085714,0.071429,0.514286
0.688347,0,0.442857,0.557143,0.114286,0.042857,0.514286
0.696134,0,0,0,0,0,0
0.702185,0,0.571429,0.6,0.028571,0.042857,0.585714
0.701513,0,0.385714,0.6,0.214286,0.071429,0.477143
0.700616,0,0.371429,0.6,0.228571,0.085714,0.459524
0.700896,0,0.371429,0.6,0.228571,0.057143,0.492857
0.70056,0,0.4,0.6,0.2,0.042857,0.528571
0.702857,0,0.385714,0.6,0.214286,0.071429,0.482857
0.704146,0,0.4,0.585714,0.185714,0.057143,0.460714
0.702801,0,0.414286,0.585714,0.171429,0.114286,0.482143
0.693613,0,0.4,0.571429,0.171429,0.114286,0.458929
0.683249,0,0.371429,0.557143,0.185714,0.071429,0.442857
0.679104,0,0.342857,0.471429,0.128571,0.142857,0.407143
0.685546,0,0.357143,0.542857,0.185714,0.157143,0.458442
0.695294,0,0.385714,0.542857,0.157143,0.114286,0.464286
0.710924,0,0.485714,0.557143,0.071429,0.057143,0.521429
0.716078,0,0.514286,0.571429,0.057143,0.057143,0.542857
0.716303,0,0.542857,0.585714,0.042857,0.057143,0.564286
0.716583,0,0.557143,0.6,0.042857,0.057143,0.578571
0.720896,0,0.571429,0.6,0.028571,0.042857,0.585714
0.725882,0,0.585714,0.6,0.014286,0.028571,0.592857
0.728964,0,0.585714,0.6,0.014286,0.028571,0.592857
0.730588,0,0.571429,0.6,0.028571,0.042857,0.585714
0.731261,0,0.585714,0.6,0.014286,0.028571,0.592857
0.733445,0,0.585714,0.585714,0,0.014286,0.585714
0.726555,0,0.428571,0.585714,0.157143,0.042857,0.528571
0.706723,0,0.4,0.5,0.1,0.085714,0.452381
0.691933,0,0.385714,0.571429,0.185714,0.142857,0.48
0.686611,0,0.4,0.585714,0.185714,0.171429,0.490476
0.686162,0,0.428571,0.6,0.171429,0.142857,0.51
0.702017,0,0.442857,0.6,0.157143,0.157143,0.516883
0.722297,0,0.557143,0.614286,0.057143,0.071429,0.585714
0.729916,0,0.571429,0.614286,0.042857,0.028571,0.592857
0.733782,0,0.585714,0.614286,0.028571,0.042857,0.6
0.737591,0,0.585714,0.614286,0.028571,0.042857,0.6
0.742073,0,0.571429,0.6,0.028571,0.042857,0.585714
0.741176,0,0.585714,0.585714,0,0.014286,0.585714
0.725938,0,0.542857,0.585714,0.042857,0.042857,0.561905
0.704594,0,0.471429,0.585714,0.114286,0.1,0.52449
0.698599,0,0.428571,0.614286,0.185714,0.128571,0.520635
0.718768,0,0.6,0.614286,0.014286,0.028571,0.607143
0.74437,0,0.628571,0.628571,0,0.014286,0.628571
0.752941,0,0,0,0,0,0
0.756975,0,0,0,0,0,0
0.76112,0,0,0,0,0,0
0.762801,0,0,0,0,0,0
0.765546,0,0,0,0,0,0
0.766162,0,0,0,0,0,0
0.767395,0,0,0,0,0,0
0.768908,0,0,0,0,0,0
0.767619,0,0,0,0,0,0
0.767339,0,0,0,0,0,0
0.768796,0,0,0,0,0,0
0.77042,0,0,0,0,0,0
0.771709,0,0,0,0,0,0
0.772885,0,0,0,0,0,0
0.77479,0,0,0,0,0,0
0.775686,0,0,0,0,0,0
0.775014,0,0,0,0,0,0
0.77395,0,0,0,0,0,0
0.774118,0,0,0,0,0,0
0.77591,0,0,0,0,0,0
0.777087,0,0,0,0,0,0
0.776863,0,0,0,0,0,0
0.777759,0,0,0,0,0,0
0.780112,0,0,0,0,0,0
